3.407948303222656250e+02,4.040487060546875000e+02,4.400880737304687500e+02,3.137571105957031250e+02,4.021150207519531250e+02,4.141441650390625000e+02,3.703192138671875000e+02,3.430563659667968750e+02,2.764235839843750000e+02,3.574838562011718750e+02,4.562065124511718750e+02,2.997259521484375000e+02,3.665661010742187500e+02,3.017052917480468750e+02,3.651976623535156250e+02,4.291576232910156250e+02,3.502128295898437500e+02,3.989801025390625000e+02,2.867433776855468750e+02,2.847655639648437500e+02
3.334791259765625000e+02,4.022055358886718750e+02,4.380738525390625000e+02,3.169236145019531250e+02,3.982130126953125000e+02,4.147309875488281250e+02,3.720302429199218750e+02,3.335505371093750000e+02,2.870334472656250000e+02,3.600635375976562500e+02,4.579715881347656250e+02,3.014939575195312500e+02,3.656655883789062500e+02,2.966773986816406250e+02,3.585859375000000000e+02,4.339475708007812500e+02,3.474869689941406250e+02,4.003383789062500000e+02,2.828753356933593750e+02,2.781388549804687500e+02
3.340926818847656250e+02,3.962982788085937500e+02,4.439850158691406250e+02,3.176508178710937500e+02,4.027004699707031250e+02,4.125228271484375000e+02,3.686557006835937500e+02,3.355005187988281250e+02,2.806367187500000000e+02,3.584059753417968750e+02,4.569659118652343750e+02,3.001423339843750000e+02,3.685415344238281250e+02,2.988439636230468750e+02,3.586819152832031250e+02,4.326051330566406250e+02,3.493345031738281250e+02,4.008213806152343750e+02,2.891347045898437500e+02,2.756286926269531250e+02
3.298953857421875000e+02,3.934752807617187500e+02,4.397833862304687500e+02,3.161718750000000000e+02,4.020803222656250000e+02,4.082933349609375000e+02,3.649540405273437500e+02,3.395050048828125000e+02,2.863699645996093750e+02,3.576351013183593750e+02,4.530151672363281250e+02,2.996417541503906250e+02,3.654947204589843750e+02,3.035161743164062500e+02,3.646423645019531250e+02,4.323870849609375000e+02,3.474821777343750000e+02,4.004407348632812500e+02,2.853242187500000000e+02,2.820884094238281250e+02
3.361864624023437500e+02,4.027874145507812500e+02,4.366104736328125000e+02,3.144701538085937500e+02,3.960663757324218750e+02,4.039132690429687500e+02,3.754209594726562500e+02,3.358757019042968750e+02,2.784667053222656250e+02,3.566791992187500000e+02,4.611796264648437500e+02,2.979727172851562500e+02,3.651693420410156250e+02,2.984432067871093750e+02,3.614313659667968750e+02,4.283913269042968750e+02,3.489789733886718750e+02,4.013255004882812500e+02,2.810849609375000000e+02,2.824449157714843750e+02
3.388172607421875000e+02,4.036656494140625000e+02,4.362834167480468750e+02,3.145691223144531250e+02,4.036582946777343750e+02,4.101787719726562500e+02,3.662065734863281250e+02,3.423751831054687500e+02,2.843799133300781250e+02,3.579985961914062500e+02,4.590709533691406250e+02,3.047681579589843750e+02,3.640473022460937500e+02,3.003213806152343750e+02,3.723999633789062500e+02,4.350375976562500000e+02,3.455665588378906250e+02,4.019740905761718750e+02,2.847970581054687500e+02,2.835615844726562500e+02
3.369282226562500000e+02,3.965042114257812500e+02,4.431788635253906250e+02,3.092035827636718750e+02,3.940915527343750000e+02,4.098826904296875000e+02,3.680660400390625000e+02,3.384186706542968750e+02,2.841435241699218750e+02,3.544934692382812500e+02,4.583442077636718750e+02,3.006739807128906250e+02,3.702186279296875000e+02,2.966888122558593750e+02,3.582063598632812500e+02,4.316901245117187500e+02,3.526065368652343750e+02,3.980743408203125000e+02,2.878338623046875000e+02,2.810555114746093750e+02
3.353926391601562500e+02,4.038823242187500000e+02,4.439219665527343750e+02,3.120952148437500000e+02,3.973300781250000000e+02,4.087814331054687500e+02,3.692458801269531250e+02,3.381052551269531250e+02,2.755224914550781250e+02,3.605340576171875000e+02,4.598151550292968750e+02,3.065418701171875000e+02,3.637318725585937500e+02,2.991145629882812500e+02,3.641565856933593750e+02,4.359340820312500000e+02,3.479811096191406250e+02,3.977494201660156250e+02,2.883900756835937500e+02,2.819129333496093750e+02
3.347140502929687500e+02,3.977622375488281250e+02,4.369062500000000000e+02,3.144362792968750000e+02,3.965947570800781250e+02,4.114873657226562500e+02,3.682018432617187500e+02,3.413203125000000000e+02,2.770510559082031250e+02,3.589001464843750000e+02,4.622409057617187500e+02,2.997409973144531250e+02,3.678492126464843750e+02,2.972699279785156250e+02,3.632757568359375000e+02,4.343500671386718750e+02,3.477205505371093750e+02,4.081892395019531250e+02,2.839300537109375000e+02,2.824228210449218750e+02
3.351214599609375000e+02,3.977376098632812500e+02,4.406044311523437500e+02,3.103135681152343750e+02,3.919361572265625000e+02,4.123696594238281250e+02,3.665542297363281250e+02,3.409565734863281250e+02,2.887091979980468750e+02,3.648464355468750000e+02,4.555550842285156250e+02,2.979598693847656250e+02,3.691242675781250000e+02,2.980687866210937500e+02,3.653258972167968750e+02,4.239998168945312500e+02,3.517974853515625000e+02,3.944613952636718750e+02,2.826021423339843750e+02,2.827405700683593750e+02
3.375840454101562500e+02,3.974584655761718750e+02,4.434755249023437500e+02,3.153375244140625000e+02,3.961132812500000000e+02,4.081603698730468750e+02,3.677115173339843750e+02,3.406274719238281250e+02,2.835677185058593750e+02,3.562491149902343750e+02,4.574042663574218750e+02,3.044553527832031250e+02,3.670734863281250000e+02,3.034037475585937500e+02,3.640599975585937500e+02,4.309989624023437500e+02,3.465211791992187500e+02,4.000642395019531250e+02,2.895244140625000000e+02,2.838841247558593750e+02
3.320044860839843750e+02,3.989529418945312500e+02,4.398005981445312500e+02,3.168016967773437500e+02,3.963135375976562500e+02,4.131789855957031250e+02,3.719912719726562500e+02,3.348888854980468750e+02,2.791427612304687500e+02,3.576714782714843750e+02,4.497339477539062500e+02,2.980092773437500000e+02,3.706799621582031250e+02,3.011287231445312500e+02,3.679527893066406250e+02,4.324824218750000000e+02,3.466419982910156250e+02,4.015628662109375000e+02,2.914075622558593750e+02,2.817925109863281250e+02
3.361684265136718750e+02,4.029223632812500000e+02,4.440767822265625000e+02,3.117993774414062500e+02,3.921492004394531250e+02,4.099102172851562500e+02,3.721464843750000000e+02,3.423872985839843750e+02,2.839128417968750000e+02,3.603907775878906250e+02,4.595371398925781250e+02,3.008741149902343750e+02,3.686324157714843750e+02,3.003446960449218750e+02,3.667606506347656250e+02,4.305809631347656250e+02,3.537444763183593750e+02,4.021431274414062500e+02,2.896001586914062500e+02,2.811538391113281250e+02
3.353692626953125000e+02,3.985533142089843750e+02,4.436968688964843750e+02,3.178213195800781250e+02,4.014366149902343750e+02,4.101376037597656250e+02,3.725544738769531250e+02,3.374526062011718750e+02,2.824762268066406250e+02,3.569822692871093750e+02,4.585097656250000000e+02,3.011710205078125000e+02,3.711280212402343750e+02,2.975029602050781250e+02,3.655454101562500000e+02,4.307951354980468750e+02,3.476607971191406250e+02,3.997474975585937500e+02,2.853297424316406250e+02,2.796619567871093750e+02
3.332211608886718750e+02,3.995174255371093750e+02,4.398540344238281250e+02,3.166947631835937500e+02,3.990775451660156250e+02,4.067614440917968750e+02,3.699510803222656250e+02,3.347285766601562500e+02,2.829522705078125000e+02,3.521003112792968750e+02,4.575234375000000000e+02,3.010559387207031250e+02,3.680289611816406250e+02,2.962274780273437500e+02,3.631533813476562500e+02,4.304222412109375000e+02,3.520892333984375000e+02,4.019697570800781250e+02,2.878387145996093750e+02,2.821596679687500000e+02
3.347107849121093750e+02,4.032172851562500000e+02,4.424927062988281250e+02,3.096991577148437500e+02,3.996995849609375000e+02,4.087051086425781250e+02,3.690783691406250000e+02,3.363677062988281250e+02,2.776228637695312500e+02,3.555788269042968750e+02,4.554186401367187500e+02,3.052219238281250000e+02,3.739370422363281250e+02,2.978639221191406250e+02,3.594132080078125000e+02,4.280830688476562500e+02,3.507228393554687500e+02,3.948940124511718750e+02,2.870388793945312500e+02,2.826860656738281250e+02
3.385416259765625000e+02,3.972559509277343750e+02,4.417242431640625000e+02,3.130667114257812500e+02,4.019894104003906250e+02,4.123359375000000000e+02,3.707761230468750000e+02,3.364093017578125000e+02,2.790277709960937500e+02,3.556257019042968750e+02,4.641838073730468750e+02,3.012945251464843750e+02,3.678331298828125000e+02,3.004134521484375000e+02,3.618171691894531250e+02,4.315394287109375000e+02,3.527917785644531250e+02,4.024124145507812500e+02,2.787263793945312500e+02,2.836116943359375000e+02
3.276408996582031250e+02,3.985766906738281250e+02,4.370848388671875000e+02,3.155241088867187500e+02,3.987734680175781250e+02,4.130788269042968750e+02,3.676225585937500000e+02,3.351916198730468750e+02,2.790617065429687500e+02,3.542732849121093750e+02,4.586283569335937500e+02,3.024183959960937500e+02,3.641363525390625000e+02,3.016086120605468750e+02,3.650312194824218750e+02,4.340897827148437500e+02,3.452463073730468750e+02,4.051286010742187500e+02,2.870056762695312500e+02,2.812451477050781250e+02
3.296157836914062500e+02,3.986286315917968750e+02,4.403907165527343750e+02,3.129139404296875000e+02,4.004716491699218750e+02,4.094334106445312500e+02,3.652725524902343750e+02,3.350111083984375000e+02,2.810106811523437500e+02,3.533417053222656250e+02,4.583676147460937500e+02,3.009516601562500000e+02,3.678475036621093750e+02,2.918414916992187500e+02,3.612714843750000000e+02,4.300654602050781250e+02,3.456908264160156250e+02,4.001457519531250000e+02,2.848205871582031250e+02,2.776914978027343750e+02
3.352259216308593750e+02,4.013316955566406250e+02,4.331546325683593750e+02,3.114638061523437500e+02,4.019197387695312500e+02,4.073063964843750000e+02,3.683927307128906250e+02,3.350628356933593750e+02,2.773095397949218750e+02,3.593820800781250000e+02,4.576114501953125000e+02,2.998397521972656250e+02,3.648483886718750000e+02,2.981622924804687500e+02,3.626369018554687500e+02,4.309771423339843750e+02,3.460726318359375000e+02,3.956595153808593750e+02,2.886017761230468750e+02,2.812271728515625000e+02
3.325401611328125000e+02,3.991336059570312500e+02,4.439444274902343750e+02,3.203795776367187500e+02,3.979668884277343750e+02,4.081539916992187500e+02,3.670443725585937500e+02,3.381825866699218750e+02,2.799515686035156250e+02,3.568074645996093750e+02,4.562889404296875000e+02,3.009818725585937500e+02,3.680673828125000000e+02,2.977294006347656250e+02,3.680025939941406250e+02,4.292369384765625000e+02,3.488411560058593750e+02,3.991668090820312500e+02,2.855206604003906250e+02,2.809046936035156250e+02
3.382784423828125000e+02,3.962377014160156250e+02,4.398598937988281250e+02,3.156178588867187500e+02,4.004600219726562500e+02,4.126206665039062500e+02,3.690092163085937500e+02,3.428021545410156250e+02,2.812569885253906250e+02,3.633287963867187500e+02,4.549169616699218750e+02,3.021795959472656250e+02,3.738748168945312500e+02,3.011584777832031250e+02,3.655883178710937500e+02,4.328586730957031250e+02,3.414366455078125000e+02,4.028863525390625000e+02,2.867563781738281250e+02,2.817811279296875000e+02
3.334971313476562500e+02,4.016186523437500000e+02,4.382922973632812500e+02,3.133934936523437500e+02,3.984309387207031250e+02,4.147243957519531250e+02,3.691131591796875000e+02,3.338273925781250000e+02,2.833334960937500000e+02,3.599889526367187500e+02,4.566963195800781250e+02,3.025936279296875000e+02,3.634557800292968750e+02,2.956165466308593750e+02,3.660150756835937500e+02,4.286561279296875000e+02,3.511514587402343750e+02,3.918198242187500000e+02,2.768851623535156250e+02,2.741203918457031250e+02
3.343996582031250000e+02,3.963590393066406250e+02,4.423863525390625000e+02,3.099156494140625000e+02,3.991509704589843750e+02,4.121027832031250000e+02,3.717003479003906250e+02,3.381284790039062500e+02,2.814369201660156250e+02,3.564353332519531250e+02,4.626382141113281250e+02,2.994891967773437500e+02,3.692159423828125000e+02,2.969214172363281250e+02,3.611276550292968750e+02,4.341508789062500000e+02,3.481419067382812500e+02,3.967904663085937500e+02,2.851228637695312500e+02,2.781976623535156250e+02
3.368973388671875000e+02,4.040307922363281250e+02,4.393382568359375000e+02,3.141749572753906250e+02,3.959683532714843750e+02,4.108225402832031250e+02,3.658101501464843750e+02,3.396877746582031250e+02,2.779597473144531250e+02,3.573218688964843750e+02,4.588416748046875000e+02,2.965009460449218750e+02,3.662771301269531250e+02,2.997796936035156250e+02,3.639606628417968750e+02,4.359820556640625000e+02,3.446107788085937500e+02,3.991817016601562500e+02,2.861401672363281250e+02,2.866952209472656250e+02
3.333567504882812500e+02,4.028428955078125000e+02,4.381092529296875000e+02,3.081942443847656250e+02,4.012238464355468750e+02,4.127076721191406250e+02,3.651057434082031250e+02,3.366701354980468750e+02,2.803986206054687500e+02,3.571954650878906250e+02,4.549398193359375000e+02,2.977583618164062500e+02,3.697618103027343750e+02,2.998510437011718750e+02,3.576627807617187500e+02,4.299289245605468750e+02,3.495612182617187500e+02,3.986527404785156250e+02,2.859060974121093750e+02,2.811464843750000000e+02
3.364104614257812500e+02,3.967995300292968750e+02,4.374750366210937500e+02,3.171070251464843750e+02,3.981395263671875000e+02,4.111744384765625000e+02,3.704107360839843750e+02,3.378016967773437500e+02,2.877474670410156250e+02,3.599266052246093750e+02,4.528501892089843750e+02,3.006063232421875000e+02,3.660762329101562500e+02,2.949435729980468750e+02,3.632899169921875000e+02,4.268865661621093750e+02,3.488741149902343750e+02,3.999559326171875000e+02,2.783333129882812500e+02,2.879315490722656250e+02
3.285749206542968750e+02,3.998030395507812500e+02,4.415022583007812500e+02,3.111690368652343750e+02,3.982431030273437500e+02,4.142353515625000000e+02,3.696014709472656250e+02,3.366529541015625000e+02,2.842918090820312500e+02,3.618743896484375000e+02,4.585975646972656250e+02,3.062753906250000000e+02,3.692325134277343750e+02,2.929688720703125000e+02,3.674021301269531250e+02,4.322704467773437500e+02,3.485745544433593750e+02,4.024641113281250000e+02,2.863320007324218750e+02,2.813319091796875000e+02
3.369606933593750000e+02,4.023458557128906250e+02,4.403453979492187500e+02,3.128081359863281250e+02,3.949724426269531250e+02,4.094753112792968750e+02,3.691821289062500000e+02,3.369305114746093750e+02,2.768259887695312500e+02,3.603233032226562500e+02,4.588062744140625000e+02,2.985628051757812500e+02,3.733938903808593750e+02,2.988968200683593750e+02,3.650308532714843750e+02,4.337164611816406250e+02,3.522208251953125000e+02,4.041803588867187500e+02,2.868974914550781250e+02,2.860431213378906250e+02
3.333671569824218750e+02,3.955993041992187500e+02,4.413234252929687500e+02,3.171369323730468750e+02,3.987242126464843750e+02,4.114342041015625000e+02,3.693686828613281250e+02,3.362560424804687500e+02,2.816394958496093750e+02,3.583537292480468750e+02,4.593782043457031250e+02,3.014453430175781250e+02,3.716576232910156250e+02,2.997367858886718750e+02,3.635072326660156250e+02,4.298530578613281250e+02,3.516609802246093750e+02,3.961578979492187500e+02,2.881013488769531250e+02,2.844620971679687500e+02
3.392341003417968750e+02,3.954118652343750000e+02,4.412561340332031250e+02,3.197838134765625000e+02,3.973727416992187500e+02,4.069928283691406250e+02,3.757946166992187500e+02,3.424069519042968750e+02,2.821651611328125000e+02,3.686558227539062500e+02,4.554839172363281250e+02,3.000654907226562500e+02,3.700548400878906250e+02,2.995201416015625000e+02,3.598600158691406250e+02,4.288147583007812500e+02,3.477106933593750000e+02,3.993218688964843750e+02,2.889216003417968750e+02,2.835331115722656250e+02
3.328995971679687500e+02,3.961308593750000000e+02,4.390608520507812500e+02,3.077007141113281250e+02,4.013452148437500000e+02,4.123967590332031250e+02,3.671526184082031250e+02,3.417819213867187500e+02,2.780160522460937500e+02,3.565095214843750000e+02,4.545447998046875000e+02,3.018192443847656250e+02,3.693110046386718750e+02,2.994171142578125000e+02,3.619523315429687500e+02,4.321233825683593750e+02,3.453837280273437500e+02,4.027730102539062500e+02,2.893874816894531250e+02,2.827495727539062500e+02
3.328357238769531250e+02,4.008620910644531250e+02,4.404509887695312500e+02,3.183363952636718750e+02,3.931035156250000000e+02,4.112583618164062500e+02,3.670143737792968750e+02,3.350138854980468750e+02,2.894344177246093750e+02,3.551080932617187500e+02,4.541720275878906250e+02,3.024594726562500000e+02,3.678944091796875000e+02,3.003984069824218750e+02,3.661333618164062500e+02,4.353818054199218750e+02,3.505025329589843750e+02,3.997218627929687500e+02,2.795108337402343750e+02,2.798416748046875000e+02
3.326767272949218750e+02,4.024086303710937500e+02,4.426751098632812500e+02,3.139854125976562500e+02,4.079264526367187500e+02,4.103135070800781250e+02,3.685061950683593750e+02,3.397478942871093750e+02,2.798768005371093750e+02,3.607749023437500000e+02,4.560614929199218750e+02,2.972904052734375000e+02,3.722717590332031250e+02,3.008145446777343750e+02,3.624641113281250000e+02,4.320535583496093750e+02,3.468968811035156250e+02,4.003367309570312500e+02,2.817487487792968750e+02,2.810624084472656250e+02
3.376380615234375000e+02,3.954734802246093750e+02,4.380709838867187500e+02,3.141062011718750000e+02,4.016361999511718750e+02,4.116907348632812500e+02,3.696826477050781250e+02,3.357705993652343750e+02,2.793052978515625000e+02,3.624597167968750000e+02,4.602109375000000000e+02,2.978301391601562500e+02,3.710514221191406250e+02,2.992885131835937500e+02,3.596707458496093750e+02,4.323571472167968750e+02,3.434945068359375000e+02,4.005622253417968750e+02,2.857662353515625000e+02,2.846449890136718750e+02
3.307092590332031250e+02,3.974979858398437500e+02,4.449066162109375000e+02,3.080993347167968750e+02,4.016051330566406250e+02,4.106873779296875000e+02,3.677030029296875000e+02,3.404464721679687500e+02,2.854750671386718750e+02,3.561542358398437500e+02,4.565867004394531250e+02,3.054728393554687500e+02,3.712533569335937500e+02,3.015872497558593750e+02,3.605392456054687500e+02,4.279856567382812500e+02,3.509054870605468750e+02,3.987225646972656250e+02,2.819197692871093750e+02,2.849302062988281250e+02
3.370088195800781250e+02,3.997824096679687500e+02,4.402965087890625000e+02,3.157178344726562500e+02,4.022142333984375000e+02,4.040564270019531250e+02,3.693756103515625000e+02,3.373604125976562500e+02,2.749900207519531250e+02,3.571204223632812500e+02,4.599450683593750000e+02,3.011619567871093750e+02,3.670285034179687500e+02,2.938287353515625000e+02,3.596523437500000000e+02,4.309540710449218750e+02,3.513844909667968750e+02,3.984083251953125000e+02,2.870595092773437500e+02,2.750323791503906250e+02
3.366050415039062500e+02,3.990959777832031250e+02,4.471441345214843750e+02,3.117395935058593750e+02,4.011177978515625000e+02,4.173893737792968750e+02,3.701525573730468750e+02,3.402301635742187500e+02,2.816658020019531250e+02,3.592028198242187500e+02,4.541636352539062500e+02,3.081660766601562500e+02,3.700329895019531250e+02,2.986449890136718750e+02,3.639950256347656250e+02,4.291272888183593750e+02,3.500970764160156250e+02,3.949434204101562500e+02,2.855539245605468750e+02,2.823567504882812500e+02
3.397106018066406250e+02,3.971532592773437500e+02,4.441936950683593750e+02,3.071101074218750000e+02,3.939350891113281250e+02,4.144821777343750000e+02,3.731155395507812500e+02,3.345285339355468750e+02,2.735142211914062500e+02,3.571622009277343750e+02,4.601855773925781250e+02,3.010903015136718750e+02,3.666141662597656250e+02,2.968212585449218750e+02,3.604775085449218750e+02,4.332678527832031250e+02,3.467681884765625000e+02,4.029132690429687500e+02,2.864332275390625000e+02,2.853124694824218750e+02
3.363328247070312500e+02,3.970995788574218750e+02,4.416526184082031250e+02,3.120691223144531250e+02,3.992282714843750000e+02,4.145962829589843750e+02,3.698766479492187500e+02,3.401087341308593750e+02,2.771217346191406250e+02,3.618592224121093750e+02,4.573195495605468750e+02,2.969378967285156250e+02,3.709948120117187500e+02,2.983699645996093750e+02,3.644321899414062500e+02,4.293871459960937500e+02,3.486610412597656250e+02,4.001134338378906250e+02,2.853986206054687500e+02,2.847957153320312500e+02
3.342072143554687500e+02,3.956591796875000000e+02,4.417507934570312500e+02,3.090046997070312500e+02,4.009414672851562500e+02,4.100090332031250000e+02,3.713943176269531250e+02,3.426194763183593750e+02,2.787891845703125000e+02,3.563477172851562500e+02,4.571801757812500000e+02,3.040306091308593750e+02,3.647723693847656250e+02,2.960961608886718750e+02,3.634585876464843750e+02,4.362498474121093750e+02,3.507575073242187500e+02,3.967354736328125000e+02,2.819944458007812500e+02,2.778472900390625000e+02
3.369873962402343750e+02,3.954941406250000000e+02,4.398294982910156250e+02,3.103677062988281250e+02,4.023656311035156250e+02,4.089923400878906250e+02,3.686702575683593750e+02,3.355642089843750000e+02,2.826082763671875000e+02,3.575627441406250000e+02,4.582850646972656250e+02,2.997347412109375000e+02,3.634990539550781250e+02,2.973699951171875000e+02,3.669822082519531250e+02,4.288156127929687500e+02,3.421609497070312500e+02,3.969025268554687500e+02,2.843653869628906250e+02,2.851306152343750000e+02
3.368305969238281250e+02,3.992026672363281250e+02,4.387105102539062500e+02,3.114620666503906250e+02,4.021190185546875000e+02,4.095214233398437500e+02,3.659556274414062500e+02,3.422002868652343750e+02,2.756137390136718750e+02,3.613046569824218750e+02,4.560137329101562500e+02,2.998244018554687500e+02,3.705718383789062500e+02,2.996946411132812500e+02,3.627119750976562500e+02,4.282200317382812500e+02,3.472483520507812500e+02,4.007930908203125000e+02,2.878910827636718750e+02,2.818341064453125000e+02
3.336271057128906250e+02,4.025171508789062500e+02,4.432962341308593750e+02,3.126334228515625000e+02,4.006576843261718750e+02,4.073679504394531250e+02,3.657317504882812500e+02,3.355903930664062500e+02,2.808627929687500000e+02,3.639183959960937500e+02,4.612403564453125000e+02,3.013238830566406250e+02,3.708016357421875000e+02,2.963335876464843750e+02,3.661142883300781250e+02,4.295257263183593750e+02,3.479677124023437500e+02,3.979997863769531250e+02,2.872796020507812500e+02,2.806072082519531250e+02
3.371133728027343750e+02,4.004334411621093750e+02,4.471387939453125000e+02,3.152008361816406250e+02,3.957731628417968750e+02,4.164036865234375000e+02,3.654682922363281250e+02,3.369119567871093750e+02,2.748048706054687500e+02,3.621687011718750000e+02,4.589529113769531250e+02,2.999312133789062500e+02,3.641987609863281250e+02,3.010776062011718750e+02,3.639219665527343750e+02,4.324548034667968750e+02,3.492225646972656250e+02,4.042640075683593750e+02,2.866994628906250000e+02,2.786408691406250000e+02
3.356193847656250000e+02,4.011967163085937500e+02,4.401762695312500000e+02,3.148544921875000000e+02,4.019659729003906250e+02,4.048806457519531250e+02,3.677995605468750000e+02,3.402236938476562500e+02,2.752035217285156250e+02,3.596880187988281250e+02,4.585981750488281250e+02,2.997349243164062500e+02,3.735677185058593750e+02,3.049843444824218750e+02,3.646822204589843750e+02,4.283659973144531250e+02,3.524768371582031250e+02,4.036523437500000000e+02,2.867290039062500000e+02,2.801204833984375000e+02
3.331515502929687500e+02,3.987625427246093750e+02,4.414445800781250000e+02,3.109435729980468750e+02,3.975373840332031250e+02,4.090298461914062500e+02,3.660232238769531250e+02,3.418544921875000000e+02,2.789757995605468750e+02,3.564114685058593750e+02,4.569196777343750000e+02,3.012589721679687500e+02,3.663506469726562500e+02,3.001490173339843750e+02,3.659465332031250000e+02,4.302971191406250000e+02,3.504803466796875000e+02,4.034827575683593750e+02,2.850980834960937500e+02,2.816978149414062500e+02
3.341867065429687500e+02,4.025437927246093750e+02,4.418203735351562500e+02,3.135124511718750000e+02,4.005408935546875000e+02,4.130473937988281250e+02,3.758150634765625000e+02,3.380793762207031250e+02,2.797926025390625000e+02,3.573996276855468750e+02,4.609167175292968750e+02,3.054342346191406250e+02,3.675050964355468750e+02,2.987874755859375000e+02,3.636836853027343750e+02,4.332620849609375000e+02,3.523645019531250000e+02,3.994829711914062500e+02,2.849129943847656250e+02,2.830842590332031250e+02
